date,alpha_00dc4068,alpha_19bbb24b,alpha_3d4b753b,alpha_48b8f5da,alpha_50838e22,alpha_508fadfe,alpha_50b8603e,alpha_57a5a332,alpha_5b9d327e,alpha_6e31e302,alpha_72c354e4,alpha_7514b4e5,alpha_82fa8747,alpha_931846b5,alpha_951423d0,alpha_a25f1309,alpha_b38fe0a9,alpha_e2ffe6bb,alpha_e570ed13,alpha_e9c23265,alpha_f8ee3701,alpha_fc131683
1990-06-07,0.402760421764969,-0.04460788771665261,,,0.05719058212844753,0.10003265464516592,,,0.09538928697674326,0.09886618666129578,0.08401098104072782,,,,0.0064488425274138155,,0.05165310662144298,,0.08495007271183436,0.0733394870815466,0.11169351125089726,
1990-06-08,-0.34314553545029014,0.15641979770668743,,,0.21201765604349096,-0.108403721279562,,,0.057638218774938604,0.1927938190101275,0.19927601034668693,,,,0.25335202762846737,,0.21973223730092245,,0.13335511676961853,0.2438481019826595,0.1990320613795626,
1990-06-11,-0.3022945855610791,0.01598963211340606,,,0.13945326705529215,-0.062403344013485545,,,0.08110062661227618,0.1709869616191541,0.1631328582184944,,,,0.15784555508466477,,0.15069599482803084,,0.10855843239931924,0.18462495090935976,0.18310561440555267,
1990-06-12,0.08888360271274454,-0.0268061977968771,,,0.026945693142767818,-0.0032563943523223685,,,-0.0410171446694883,-0.0006732608238623227,0.012492998665967788,,,,0.03231306185788311,,0.06193600567851657,,-0.032461228350246805,0.019215729309707493,-0.03133864827030321,
1990-06-13,0.14434043348891712,0.0725566930320325,,,-0.0804080578348074,-0.02436708741078672,,,-0.10185167680602614,-0.09973971301243686,-0.13193371348464264,,,,-0.11546656133219299,,-0.14222869885709427,,-0.04175613371883247,-0.12436780876235692,-0.11704217348590384,
1990-06-14,0.01253868613314763,-0.019561027377896254,,,0.005018610073274882,0.029634628192760543,,,-0.028558729235292738,-8.533750156212282e-05,0.010197160252337892,,,,-0.04752641295196249,,-0.019458298140200874,,0.012129194504032619,-0.020140810652315346,0.002277414123189222,
1990-06-15,0.29179816163645383,0.17304704719409938,,,0.09500844959095607,-0.027336144480509666,,,0.11159128952023281,0.13185424908005894,0.08707068183332835,,,,0.04353859175642635,,0.13532767537610638,,0.12350357562870494,0.07397734722288839,0.10952009072445097,
1990-06-18,-0.336629687493405,-0.04043722352496514,,,0.03013509799374118,0.08856924598290684,,,-0.02153127669620285,-0.010308446160268228,0.04504702003709355,,,,-0.07666670118255338,,0.08771093719665607,,-0.013559051105315759,-0.03785044850722006,0.0041142155848495395,
1990-06-19,-0.05797147740910455,-0.023326097125738902,,,0.12689906664389144,0.07298084678058943,,,0.13378555803128964,0.056825447868792484,0.12796368417993442,,,,0.04834023488723028,,0.1376400451699259,,0.03647667710181763,0.039505168926629634,0.0921283660453969,
1990-06-20,-0.1317344123519666,-0.007641294959547574,,,-0.08318382777976087,0.05812875956847704,,,-0.1816034839385027,-0.06118804399404173,-0.10604518733948469,,,,-0.07430660431026595,,-0.09017237483477888,,0.03118729968521014,-0.09859291890735297,-0.1098851134134368,
1990-06-21,0.21758617173534867,-0.06376004922184535,,,-0.13543609851956606,0.13378615738659524,,,-0.010210182980565242,-0.15133029529111922,-0.12408843557461004,,,,-0.11220264532323718,,-0.07250969663657705,,-0.053441279155513915,-0.1513990968607167,-0.14959616288678168,
1990-06-22,-0.0056445938225268095,0.006504132132976957,,,0.016270415623031314,-0.02756086355600243,,,-0.0013879257347996802,-0.05133730033832927,-0.02046680230539305,,,,0.036589662307463126,,0.01826995151552349,,-0.07105997652160509,0.02185668822471373,-0.008296294305903593,
1990-06-25,0.23712118816739827,0.05223137542816999,,,-0.10623972965226292,-0.00910931240016551,,,-0.12465611746259384,-0.12129144288950533,-0.10969420610291986,,,,-0.05415836955024952,,-0.07953156598188528,,-0.07780796348080202,-0.05899306459657782,-0.09748644236693654,
1990-06-26,-0.28563542744146064,0.017232571860046876,,,0.07903296051000312,-0.10397899768155033,,,0.05789836416630411,0.11413101990535529,0.06156243851026682,,,,0.11301936927417863,,0.04325360248554734,,0.08938769676417577,0.08302194134913471,0.10674180571548633,
1990-06-27,-0.23845039076901334,-0.004073263286866342,,,-0.1800697692448391,0.08585345718588801,,,-0.17245545568503176,-0.10607283023146002,-0.16604196150640507,,,,-0.20067438042965546,,-0.1330411834793861,,-0.12368384819977503,-0.17245195422227352,-0.15580180697096635,
1990-06-28,0.05445795391506885,0.06333144927148482,,,0.09462459546033117,-0.1391650585450657,,,0.08038932340849177,0.0910183492494122,0.09721516742855489,,,,0.0023773285019902442,,0.05982064852778808,,0.08831787448943536,0.0949783270937786,0.09233546410908836,
1990-06-29,-0.011268881552164968,0.027171048777555978,,,0.00901625673951376,-0.017875568605350958,,,-0.03649898144737488,-0.02275287052478703,0.003489514183247557,,,,-0.08251289865769701,,0.005091769085882976,,0.007090838322160454,-0.07917764346061314,0.0018000856732553008,
1990-07-02,0.007383579023071713,-0.07166408193913566,,,-0.033542930361904796,-0.012616083977599774,,,-0.02595444009708453,-0.05665988255928668,-0.05240019284468483,,,,-0.035624751067040175,,-0.003932954279688187,,0.031244526731116364,-0.03690076475523415,-0.05131473272647723,
1990-07-03,0.1403332368712699,0.017425152945104102,,,0.035602618541086206,-0.0044636705859212936,,,0.02024088324789312,0.04595391030835015,0.05101265521301008,,,,0.018323695055889527,,0.015552034196446395,,-0.010957043215702778,-0.00586382033593665,0.03313385495676777,
1990-07-05,-0.21850329119277437,0.10273869708029269,,,-0.14355197865616395,0.06463324958834936,,,0.003956723544121603,-0.11719129905202712,-0.11983280769895391,,,,-0.11797061086697384,,-0.07300594332161947,,-0.07283144556710898,-0.10915733241694302,-0.12676273309782113,
1990-07-06,-0.037326801467856136,-0.1113741327401013,,,0.12366630428707164,-0.06116210800386105,,,0.05285616498139455,0.09860215431844456,0.13910242806026613,,,,0.1357653864327322,,0.1382464745082341,0.050106041752474365,0.08165703937747695,0.10483515259600686,0.12788375247823994,
1990-07-09,0.03515365802488274,0.0058648408802337605,,0.08050245803310245,-0.1176784856380952,0.0908679004158914,,,-0.14932167239736072,-0.12509269715865187,-0.14929819793911134,,,,-0.055030093057432804,,-0.11449376126244423,0.07167488117004012,-0.08457890206126042,-0.09477328268757569,-0.13258917356570085,
1990-07-10,-0.2653532687686056,-0.05370230327781859,,0.2923038466933492,0.04184071085550271,-0.030176826771075506,,,0.020837739074035397,0.013032948731303683,0.020812013272811916,,,,0.001694489206898979,,0.029664097612449862,0.279880083027777,-0.03620324174717215,0.023953695720245406,0.04265748092273783,
1990-07-11,-0.21738222577637933,-0.0781449006007249,,0.059941953827474775,-0.06896585589410932,0.07526964059898862,,,-0.014756452484194292,-0.04782225658505782,-0.05639907515276726,,,,-0.02887795963835205,,-0.13864057335562896,0.13069850689432233,-0.019823485880946023,-0.04271115798613868,-0.03988325358390741,
1990-07-12,-0.06475758035584372,0.06421942977106919,,0.14995404200306775,0.11146553667328331,-0.0885492608686332,,,0.11838181529112281,0.11440970627251468,0.08658485057128625,,,,0.1055001565135311,,0.08789930600369054,0.11869458327539506,0.09810306169693257,0.1175396813046475,0.12764006094352834,
1990-07-13,-0.01856510364238305,0.12059422342932435,,0.14668299772506846,-0.010016527437016176,-0.0012331419816682936,,,-0.030657683493790076,-0.03499025203225971,-0.055926940135713546,,,,0.031065834755674468,,-0.04834064332291803,0.19399272794510133,-0.04147332582828307,-0.04979214131478054,-0.036000362306598414,
1990-07-16,0.21992418655543558,0.025850352768095795,,-0.10387453521087422,0.09419178625780743,-0.08689752561004085,,,0.11752998147843262,0.14584106746540806,0.13053229112859208,,,,0.15814472497342205,,0.07040172891147208,-0.16861258270203835,0.14619623888510072,0.18237042304733125,0.1595244396612158,
1990-07-17,0.19208130391087072,-0.07195436213823236,,-0.16284698912059262,0.05262893693282769,-0.027382310827641233,,,0.07950358138717961,0.09420732529060916,0.08235430434986338,,,,0.037181557578498385,,0.03696472611612239,-0.1920280523438744,0.041409510507154294,0.0938507888441285,0.10626131225409104,
1990-07-18,-0.07571216966232151,-0.013028979976536997,,0.013676273776115046,-0.04514166461351207,-0.030107756230123538,,,-0.05602632519514117,-0.03363743862155189,-0.04493291051429013,,,,0.030173268938551427,,-0.04844681316705972,0.06511548564318913,0.016697053241367058,0.006295558522970038,-0.025388149198567113,
