date,pc02_13f0c273,pc02_2cb23f53,pc02_41106d45,pc02_5da7f100,pc02_65e59330,pc02_89eebf33,pc02_957cf869,pc02_e414307c,pc04_0fbdb525,pc04_1d7cc51d,pc04_36542b14,pc04_47baed91,pc04_719e552f,pc04_8182227a,pc04_8cab4e53,pc04_d0599384,pc06_1095378b,pc06_382bfd97,pc06_3dc13ec8,pc06_42d80ba8,pc06_6e6a54f5,pc06_6e72d0cb,pc06_8dd76053,pc06_d42d99c9,pc08_1ec31ca0,pc08_2fb781ea,pc08_3938a916,pc08_85ea6acf,pc08_88202fb1,pc08_9eeb2f9f,pc08_cd6b36af,pc08_eb8da191,pc10_212d3d63,pc10_3c7aced3,pc10_500c705d,pc10_7c92e6e0,pc10_7cd55e6a,pc10_b889a242,pc10_eb8e5e74,pc10_f648f3ac,pc15_0c518bc0,pc15_1b2d1605,pc15_345b0768,pc15_3d15d87b,pc15_7964c8d3,pc15_9fa5ef27,pc15_ba6c85ad,pc15_c6a32ce4,pc20_3970c488,pc20_478986db,pc20_4da74bbf,pc20_50da8854,pc20_79f26d9f,pc20_96d10e45,pc20_9e60ff56,pc20_b63ae55e
1990-01-23,,,,0.23172929278489937,,,,,,,0.2503217441741845,,,,,,0.2709066376217139,,,,,,,,,,,,0.29213598982835837,,,,,0.311903679085452,,,,,,,0.36051241725115496,,,,,,,,,,,,,,0.4181175484277071,
1990-01-24,,,,0.02981745699453504,,,,,,,0.048565018653306105,,,,,,0.06719777724324852,,,,,,,,,,,,0.08570269576110236,,,,,0.10872318192550737,,,,,,,0.16625647095088297,,,,,,,,,,,,,,0.226376815568303,
1990-01-25,,,,0.2595024993336348,,,,,,,0.27756697995544843,,,,,,0.2958792936148216,,,,,,,,,,,,0.3165532745174756,,,,,0.3355312674704438,,,,,,,0.3812693006919649,,,,,,,,,,,,,,0.43733389319944344,
1990-01-26,,,,-0.16638511692823035,,,,,,,-0.14467602640230717,,,,,,-0.12653015829979086,,,,,,,,,,,,-0.10441700058038961,,,,,-0.08177441331144045,,,,,,,-0.018385986193353306,,,,,,,,,,,,,,0.04947186076055945,
1990-01-29,,,,-0.04755629535367585,-0.03693706472697169,,,,,,-0.029123255959551946,,-0.016172414086125003,,,,-0.01230770852034289,0.00576378299165661,,,,,,,,,,0.029295707112849595,0.007539418334903439,,,,,0.03014098816052235,0.053587210459593415,,,,,,0.08233452094566436,,,,0.11275970044410917,,,,,,,,0.17786790044350453,,0.14286046201527217,
1990-01-30,,0.16093366615698226,0.018309236531675103,0.2664380160998124,0.019943484779367686,,,,,,0.2865719243542522,,0.03889833502010071,0.18002788581740242,0.04000715052659915,,0.3059086674423884,0.060231163353762295,0.06523363260627404,,,,0.1987125140678042,,0.2191774563040795,,,0.08333011432787042,0.3242755133062128,,,0.08693199988315037,,0.34439624596421037,0.10576465784744286,0.10738646935781454,,,,0.24157007874782227,0.39417926202624126,,0.16637229527385688,,0.1621581174083751,,0.2973043088271879,,,,0.23050122094082431,0.3522096039100877,0.22679848757730112,,0.4419218679017315,
1990-01-31,,-0.1753228559276076,0.042172851922598675,0.10827145303996584,0.03902663263451458,,,,,,0.12698503820968526,,0.057431464880063475,-0.15676337700067489,0.062341340471362645,,0.1454408325257833,0.07818162842982508,0.08522651042573605,,,,-0.13484883395055924,,-0.1114230740828689,,,0.09975557314337591,0.16328029300850158,,,0.10693614672294431,,0.18241665712384428,0.11925972066343349,0.1300232094683264,,,,-0.08788824614324589,0.24364205472845038,,0.18885625461820807,,0.17803171071356721,,-0.02534883074793621,,,,0.25279764159352663,0.04685260498982776,0.2441631886493339,,0.30201337974335657,
1990-02-01,,0.08625454660956097,-0.20477669030228351,0.0781030461981458,0.039184061397371676,,,,,,0.09732112181885194,,0.059059687813580966,0.10827543743925222,-0.1829883315481226,,0.1184078428630449,0.08204196574582051,-0.16176461275360896,,,,0.13073247018440529,,0.15162078170176363,,,0.10369798215045246,0.13879332501064648,,,-0.13680765775853249,,0.16122696891639457,0.12397144011084683,-0.11503456511771133,,,,0.17805654045022307,0.21346232697998102,,-0.05411316376333842,,0.18459665134771275,,0.23797420852500162,,,,0.010369151374026919,0.2957400293551118,0.24622066371378865,,0.27601863966253676,
1990-02-02,,-0.0007694345293045033,-0.011828409966942078,0.14835294106219177,0.04782450437461235,,,,,,0.16583139850465473,,0.06706038462076373,0.019279174001809014,0.007785958976319893,,0.1894535337425914,0.08635352847996548,0.029825242340922757,,,,0.042300719282702265,,0.06425500165845877,,,0.10811417081298544,0.20840681813499495,,,0.05233683350265097,,0.2293880605579003,0.13142424708762412,0.07231548830200152,,,,0.08624938659828603,0.28542256239889385,,0.1340112825936105,,0.19049961253288641,,0.14402755680888835,,,,0.19975241781028966,0.20664316564813404,0.2547798956774422,,0.3441665240100188,
1990-02-05,,-0.09027334459227994,0.2307319440883725,0.0607430468509177,-0.06315872166328779,,,,,,0.07747020794120725,,-0.042143357800068136,-0.0695279528408618,0.24922516545697757,,0.09753002546223231,-0.021459783362080084,0.26752961708143563,,,,-0.05046202736524421,,-0.024664688333086264,,,0.0015782289067240054,0.12012884109036079,,,0.29008668907060314,,0.14688993993449853,0.025018424396777716,0.3079372149832773,,,,-0.0018425896539922063,0.20360178846940152,,0.3567066299553025,,0.08200736448507279,,0.06018222972818662,,,,0.40857930747837196,0.12736684207967716,0.14619993636587855,,0.27290224337664715,
1990-02-06,,0.18477150627948646,-0.09242762089021185,-0.13991451584218312,-0.02616356154190346,,,,,,-0.12182520647385285,,-0.005368471059590741,0.20396097393104562,-0.07296422342576776,,-0.10105994138451556,0.015636632960505478,-0.051258573924180165,,,,0.22238983554964173,,0.24288126584125505,,,0.03940707148815722,-0.07952081640907863,,,-0.032793515951168875,,-0.05977488564009621,0.06464244819789253,-0.009210561603035582,,,,0.2619126573635436,-0.0016899338471558715,,0.05718370625702073,,0.12796012349896324,,0.31474419000617365,,,,0.12600334482918524,0.3704010627812124,0.1907569839775396,,0.05959355125422005,
1990-02-07,,-0.02720937736090803,-0.02231556806402356,0.06432388224681079,-0.032198105634341175,,,,,,0.08393104731247576,,-0.012869365534216734,-0.005082288193764444,-0.0003009592096546634,,0.10563660793192474,0.008707033736613471,0.019452266589832977,,,,0.014744791245247933,,0.03866499946969651,,,0.025736849788524946,0.12587828343163987,,,0.04286717085086803,,0.14634287955511352,0.047340527618028705,0.06360876543986689,,,,0.061713270098816775,0.20972567172074158,,0.12391391681338558,,0.10806589146520897,,0.12388311648297122,,,,0.18876856610058132,0.19046189471041555,0.16683942740729843,,0.26951456821958714,
1990-02-08,,-0.06620104027614891,-0.0825403478621562,-0.002741035212641072,0.09781324954477867,,,,,,0.017166313746964004,,0.11805909859572906,-0.04578132278484951,-0.061599119333109006,,0.038000968856472736,0.141505121033554,-0.038480393053754954,,,,-0.02299890920592016,,-0.0007609499760568207,,,0.16245370281424087,0.061933472655842675,,,-0.017201407267615647,,0.08466922311822012,0.1844113611519324,0.00602881264293154,,,,0.02192018223281989,0.14324835854158016,,0.0693203637414056,,0.24279630205431663,,0.08428914273517843,,,,0.1332485748063304,0.14760661130628386,0.30609751349104036,,0.20403499916780105,
1990-02-09,,-0.06048569866660908,0.03133171726641501,0.053911176450862026,0.049031141105480625,,,,,,0.07386311529991463,,0.0703446245757928,-0.03881468246483179,0.0517002433060554,,0.09186024542531204,0.09334153988271232,0.07328074853480764,,,,-0.016406630601495595,,0.006678843744891052,,,0.11510488960088623,0.11181450259590599,,,0.09133124461221771,,0.13154539520885272,0.1367365131555742,0.11265794471404317,,,,0.030232552511562174,0.19098101025378264,,0.16892331772535085,,0.1934187092947203,,0.09330546312543755,,,,0.2319244709866232,0.15891247576390807,0.2543384933140947,,0.25970696516697506,
1990-02-12,,0.186580552801256,0.024200173753704795,0.07838031095301448,-0.04390052143407891,,,,,,0.09905176611844456,,-0.02498008066476403,0.20580321789936218,0.04405125492797626,,0.11993979528580975,-0.0050893364898984194,0.06639641027596423,,,,0.22928202025532168,,0.25099947292124924,,,0.021583067467487907,0.14328115936980979,,,0.08722320831682345,,0.16461768840430024,0.044761427887043036,0.11079094708885397,,,,0.27034080661980675,0.2216834055896316,,0.16580355137290484,,0.10295965538526648,,0.32727261707799227,,,,0.22542689872906096,0.3856960259168505,0.16519795990640554,,0.28169492206918906,
1990-02-13,,-0.01557047157812183,0.04138912460579043,0.16001874246642447,-0.012512482714997296,,,,,,0.17880947534902175,,0.009749516019777686,0.0062041908737880186,0.06142729277314496,,0.19770201344910676,0.03181988041854882,0.08140316069126013,,,,0.03114754804361817,,0.05122200240387337,,,0.05589763832207665,0.21759062328584686,,,0.10306678160520463,,0.23685313387143148,0.07828786998318256,0.12448995670743417,,,,0.07490272527061004,0.29323714521320376,,0.1850010139607908,,0.13885433090929317,,0.13719121647047186,,,,0.25297229110616876,0.20265775931203456,0.2012236800412907,,0.3474739995935071,
1990-02-14,,0.3364307466181631,0.03987222142633509,-0.038954975993297204,-0.17376974818875754,,,,,,-0.02010015055228427,,-0.15496554181468153,0.3527704640174836,0.06219354728616602,,-0.00220571648251709,-0.13339480738101553,0.08246416736951373,,,,0.37089113695652687,,0.389835226993874,,,-0.11133586211330421,0.020350680764864244,,,0.10461110928155909,,0.04120617112551826,-0.08807970587243699,0.1234597431892506,,,,0.4089123390190647,0.10431037020459107,,0.1835144684921673,,-0.026577512597237746,,0.45396941481877884,,,,0.24882446989808651,0.4994046688318662,0.04618303188021461,,0.16730166982347927,
1990-02-15,,-0.32106078621450146,-0.03260571185071703,0.1390000585137475,0.011745977167826705,,,,,,0.15592149008606535,,0.03339503392461408,-0.3014916345452509,-0.012265304586677139,,0.17445790970506872,0.056129014655757085,0.00996171098404642,,,,-0.28314994649618785,,-0.2622177392952174,,,0.07766972158067714,0.1954620869421756,,,0.03253205246968156,,0.21530195112501985,0.09580358664306736,0.054472760583732655,,,,-0.23867030996250585,0.271375698444453,,0.11430181573891073,,0.15214169746558595,,-0.17380687238016437,,,,0.1778493303220341,-0.11096304063801514,0.21490999063458116,,0.32579947706359486,
1990-02-16,,-0.08644358315353623,0.09828186835424008,-0.01730824270662489,0.17527784982013486,,,,,,0.0003405749821429772,,0.19450728638143833,-0.06619836848980618,0.1208559083530235,,0.02000415282342514,0.21517735240050775,0.1405180198140936,,,,-0.04481046903689987,,-0.02408799284336504,,,0.23539553069509836,0.03716617040184734,,,0.16252337076586454,,0.06015035431902353,0.25612920275942,0.1835671791304166,,,,-0.000336277376747501,0.11054527144573967,,0.2449504291064054,,0.3047963714730367,,0.06612760212504203,,,,0.303639231303099,0.13029130048376095,0.3618244124334702,,0.17258914862743854,
1990-02-20,,0.2683130160738783,-0.07767949587809155,0.05170116026291361,-0.10877312338816965,,,,,,0.06996004627050048,,-0.09011408415936799,0.2886212133485702,-0.0582813941063781,,0.09177018485031012,-0.06755883607708596,-0.034167063698537746,,,,0.3090425359751614,,0.3275319411843662,,,-0.044877198780776395,0.11037604296546219,,,-0.012368924547021386,,0.13281017544232168,-0.022225020624578512,0.012622315870463231,,,,0.34738269468171784,0.1901226483072878,,0.0696302680241144,,0.04186666472033108,,0.39536926082255786,,,,0.13738210493935005,0.447509065004243,0.11570362367315314,,0.2536922002869178,
1990-02-21,,-0.3389794542753184,-0.001028373352705146,-0.06682500007222383,0.12170867838722232,,,,,,-0.0485037669379824,,0.14266155106229203,-0.31811406443022067,0.021879257690751615,,-0.02902098914686076,0.16265866865246253,0.040979541653015844,,,,-0.2995573967470495,,-0.277122967015306,,,0.18302305499601393,-0.010758204345992691,,,0.06269830444975033,,0.011322741026273526,0.2039245481045485,0.08799294914815553,,,,-0.25569557459810116,0.07041910869902408,,0.14770076058713,,0.260207533086713,,-0.19594840719990195,,,,0.21105124949060314,-0.13082517555395487,0.31912657527416693,,0.1318696453548685,
1990-02-22,,0.0984248282987704,0.03688163536355831,-0.0014756733602714989,-0.008877086934710567,,,,,,0.020608461872802596,,0.012599475690577155,0.11926584704993524,0.0591540585482849,,0.04151576497555028,0.03362315481218291,0.07998881887017643,,,,0.14272535277240028,,0.16383300742051515,,,0.05477704388133206,0.06300268106847054,,,0.10078836733980388,,0.08564002006674531,0.07764647277030483,0.12404903895715283,,,,0.1852201009418427,0.14810293364236932,,0.18788951705348045,,0.1327015196418299,,0.24700837768808465,,,,0.2519338532418633,0.30491902258014353,0.19344350973325228,,0.21216569026760632,
1990-02-23,,0.32098189924323994,-0.018399515046628935,0.1534820300745368,-0.1056955304777801,,,,,,0.17254600934098951,,-0.0846865591919097,0.3375915345980151,0.00046607467225865355,,0.19426596956589148,-0.06584222065048115,0.023792996079831066,,,,0.35662997415719966,,0.37715398217520213,,,-0.041558475370877056,0.21317737021608263,,,0.04425622484939633,,0.23133005166808573,-0.016328208631936715,0.06660462132317196,,,,0.39737619929939677,0.28916894135098437,,0.1313124810448137,,0.04170211832601251,,0.44791893548523837,,,,0.1930662157293533,0.5002401220674311,0.10662540457476621,,0.35030427116879786,
1990-02-26,,0.10582987480258928,0.013875238191341122,0.04241114832759007,-0.07482311592348302,,,,,,0.0589879684341037,,-0.05481644857566499,0.12680423586132886,0.03459822573475366,,0.07780748018990093,-0.033237566757630496,0.05603413346640749,,,,0.147104936869579,,0.16849252814140855,,,-0.010919267709966938,0.09756570177414488,,,0.07862789789466428,,0.11741281850309114,0.011622952792545634,0.10175484302396406,,,,0.1930002584715893,0.17181854811916442,,0.15654148227172915,,0.07401938082916328,,0.2506968996004679,,,,0.22069919033913235,0.30896347497736,0.1400471478633536,,0.23579742419316738,
1990-02-27,,0.06216571545329496,0.014114876067380367,-0.03053075878860026,-0.006724766247223747,,,,,,-0.015767802937358067,,0.013485643724207191,0.08288409602918809,0.03687100248464302,,0.00129709873600393,0.03520939931122547,0.056175075851228995,,,,0.10577676849876663,,0.12818249307815457,,,0.05588355349641253,0.018857336141898034,,,0.07830536710055497,,0.04350910377728378,0.07784298237238883,0.0997797126816364,,,,0.1517290670002748,0.1032973368196726,,0.15781793364422098,,0.1434775181994398,,0.21417526443831955,,,,0.21834328193223265,0.27696928179792907,0.2099312087647239,,0.16478344784717586,
1990-02-28,,-0.004611870345769315,-0.04589068802180613,-0.11284558152329946,-0.10733793455065335,,,,,,-0.09490106029684525,,-0.08807568215164974,0.01607719064356987,-0.025468064922726158,,-0.07425371496706175,-0.06596030231432784,-0.0049962496940190206,,,,0.036292639237849984,,0.058973101050649304,,,-0.04449205746013299,-0.05265924883807403,,,0.016885894609564932,,-0.032674845322799725,-0.021686781353325996,0.03774010903461906,,,,0.0829317591390551,0.023085419685596485,,0.09423402137455139,,0.03837223774315382,,0.13921641335892793,,,,0.1575424358979293,0.19740276064272616,0.1046220354457215,,0.09318808236688593,
1990-03-01,,-0.020629597190350943,-0.09019127357021055,0.027099426173872395,-0.0031480913263919512,,,,,,0.044120240743032876,,0.018806407510741956,-0.0017589992353837848,-0.07283497921491604,,0.06496063324808848,0.04057315675333929,-0.04820255622568199,,,,0.019008248953502643,,0.04079095532830659,,,0.06195783557105471,0.08472683343638963,,,-0.026257837545525926,,0.10770446792413034,0.08286563041864724,-0.0032146778906302787,,,,0.0665463597837945,0.17206750737027926,,0.05887504581442815,,0.14720366147443933,,0.12629479115630787,,,,0.130366868090612,0.1942413549497953,0.214127004447,,0.2335701527913203,
1990-03-02,,-0.11355715098415117,-0.09336547576866933,0.04809525262686214,-0.056247971471580165,,,,,,0.06922831259315441,,-0.034041620090539196,-0.09419498383522018,-0.07365621429609358,,0.08940043622794096,-0.013482830648161045,-0.05018692645231264,,,,-0.07568271409655301,,-0.0485549839834484,,,0.008324795697495772,0.10979677306052109,,,-0.02724045778536265,,0.13158590014018778,0.03172167984928282,-0.003944823913282216,,,,-0.026093490350381714,0.1935111844883618,,0.05237153056153967,,0.09178716141789593,,0.034334611346512674,,,,0.11519247992821308,0.10122317738955748,0.1635934025779504,,0.25282498159142663,
1990-03-05,,0.18406400768112072,-0.08095594252732662,0.048416518943499805,-0.004477484581090665,,,,,,0.0668773095012393,,0.018571896700716274,0.20372364352666394,-0.06295590213625349,,0.08778401643314519,0.04228652034798702,-0.04284210658383321,,,,0.22476441925619858,,0.24658770557099344,,,0.060781947016566064,0.10854253850638554,,,-0.021682782782637872,,0.12965100962546,0.0831355917483146,0.004265032603664984,,,,0.26708263811244076,0.18484398532935767,,0.06590348576361531,,0.14281646413036475,,0.3231507686907045,,,,0.1319598400793333,0.38245393376414694,0.20580056041596262,,0.24695452569267046,
1990-03-06,,-0.09746067051674022,-0.03150873540388717,0.02425234984886214,0.02143342199778259,,,,,,0.0409635075800349,,0.04151232246142988,-0.07548231971626505,-0.009190860601213454,,0.060747817003638294,0.06413988688114633,0.01103934335389573,,,,-0.05422376106639753,,-0.031641807324452334,,,0.08558177463851727,0.08019421661981975,,,0.0340952179289343,,0.09757712042035326,0.11199541487413273,0.05863405869224285,,,,-0.009632666383555689,0.15079665443266377,,0.11756907638542492,,0.17118988719575381,,0.05340811281825132,,,,0.18153354627177193,0.11783212455484189,0.23804634226480484,,0.21243551177161082,
1990-03-07,,0.1163586855781095,-0.0679393412257939,-0.0845309511026933,-0.10133209493603766,,,,,,-0.06470808202390985,,-0.08052142361072048,0.1357553786362889,-0.04637663093185718,,-0.04573305945962564,-0.06023253505902716,-0.024769358074667683,,,,0.15718407391544403,,0.17835170550547494,,,-0.039397419856026704,-0.023878028397921233,,,-0.002723886678825899,,-0.0016696295041248896,-0.01759489118625335,0.02027782305348169,,,,0.19501683606749284,0.057463107176516745,,0.08346103903877625,,0.04435247590717008,,0.2529571530113105,,,,0.1540546379383136,0.31268649082042543,0.1101144981428977,,0.1188164716137906,
1990-03-08,,-0.037927841542276505,0.10923323962693963,0.123055982221901,0.07545772535443397,,,,,,0.14022409461326857,,0.09260377458991109,-0.01744223059764722,0.12864192896255827,,0.16114210651734262,0.11205038425999893,0.15314475640051695,,,,0.0034970270791543938,,0.022823064346465513,,,0.1324157166163947,0.17918771223062402,,,0.17485426336380458,,0.20271201891134602,0.15477286603273793,0.19716422535034214,,,,0.04379264141394195,0.2554509927464232,,0.25254508170767825,,0.21952310839353203,,0.1000065079169857,,,,0.3087385909282708,0.16708558549714045,0.284087541671702,,0.31666054953284584,
1990-03-09,,0.06335255365432191,-0.04863764880000491,-0.008696168501548853,0.01908370788667616,,,,,,0.010129067733221466,,0.03826165397925675,0.08219763549346194,-0.027346695326695192,,0.028727814926242958,0.06060741736331468,-0.006187428878474468,,,,0.10515687751226371,,0.1262893267433067,,,0.08000493847565258,0.04731003416437565,,,0.017027178876523857,,0.07060672762061708,0.10389102533521839,0.039210160714128944,,,,0.14992794501734852,0.12554722841018828,,0.0995935476317884,,0.16514727274618507,,0.20842321687385093,,,,0.16374234588167433,0.27341534720502014,0.2325280611588805,,0.18373314984379732,
1990-03-12,,-0.12332390626930712,-0.05422801018172486,-0.03362119130862044,0.058924331430699896,,,,,,-0.011728301233337957,,0.07737006194214906,-0.09959238038147811,-0.03101787221887176,,0.006753022451723927,0.0999364671137247,-0.010266102901671148,,,,-0.07779301522100751,,-0.0561446784877403,,,0.12190164676735582,0.028460763593875667,,,0.011665182036489237,,0.05225700600849771,0.14467065412676108,0.03586219532801627,,,,-0.02946503311686371,0.11255386212433807,,0.09580581977218808,,0.1988256078365343,,0.032706292646807904,,,,0.16427574997227848,0.10004602296355765,0.2601595420858297,,0.17850235249783447,
1990-03-13,,0.0721984670665919,-0.0668858409409581,0.16548295490963547,-0.004805195993092824,,,,,,0.18330869847008668,,0.015206244860667935,0.09261209307053177,-0.04774701641124052,,0.2033631083825514,0.03570395383218431,-0.02357290814128285,,,,0.11250193481450238,,0.13282119030678466,,,0.05752664918657743,0.22300675976098014,,,-0.000723580650223945,,0.24283439871294257,0.08108238149552982,0.018485042656042585,,,,0.1552635031086651,0.29450500150225634,,0.08116248269627699,,0.13974931057064272,,0.20955055874372885,,,,0.14451697086903606,0.27029110552214497,0.21120056771837717,,0.3543028418408626,
1990-03-14,,0.2612610668502013,0.0017929581013260958,0.062121852947644045,0.11483341393344325,,,,,,0.0789374186452014,,0.1368588268818823,0.28016048094093177,0.02278084125319851,,0.09654655715027496,0.15618319645570833,0.042860391470149695,,,,0.29997091168822765,,0.3214054498532561,,,0.17645514363725412,0.11273173788885685,,,0.06421644232133511,,0.1364944663800143,0.19926342567689512,0.08673742783726598,,,,0.3407001581970495,0.1934965006040258,,0.14397216475963387,,0.2575923589152558,,0.3957536641553683,,,,0.20199390662510391,0.4518430752225601,0.31559041627717555,,0.25326971671345366,
1990-03-15,,-0.017719912284733026,-0.10879190817479094,-0.16868830478101643,0.10255922588278936,,,,,,-0.15083443710634437,,0.12215356933159809,0.003115282985662546,-0.08843544444553131,,-0.13048067816038425,0.14453892110678396,-0.06872949362197847,,,,0.02277041307074905,,0.042883869558624305,,,0.1669932968092877,-0.11112991246372916,,,-0.04437119319339213,,-0.09230846542097862,0.18766995422046173,-0.02151050978934817,,,,0.06687889959138121,-0.041017434108159105,,0.04380182052895311,,0.24150345247261776,,0.12555637398972483,,,,0.11337331802603033,0.18595020558538913,0.29877687787804413,,0.018164677529991687,
1990-03-16,,0.2584302770521043,-0.13985840124130575,-0.21105215063600508,-0.1915341291174705,,,,,,-0.19453702302797662,,-0.17191077881676872,0.27755923410031763,-0.11998940501420537,,-0.17727785834847287,-0.1494080971164948,-0.09927055496618183,,,,0.2946549784038163,,0.31364876031900185,,,-0.1285734001917805,-0.15555617354359164,,,-0.07687339479999145,,-0.1338023005986677,-0.10517697253705281,-0.05600894855823558,,,,0.3372457582312185,-0.06878590690419925,,0.004513482005701993,,-0.0407049666332282,,0.38817829606124926,,,,0.06877536241441318,0.4380003869307051,0.025696823719599065,,0.002965856101401861,
1990-03-19,,-0.004515199518565495,0.16988743608730886,0.14760013009406278,0.040860585252927135,,,,,,0.16499496993058382,,0.0612639800500827,0.01665691250966599,0.18969679841197065,,0.18217360357117768,0.0832562017991215,0.2108145724384371,,,,0.04140665065746721,,0.0607311107087921,,,0.10595889724643383,0.20305148424143082,,,0.23104938610050754,,0.22384130875958339,0.12962805952612347,0.255064375763057,,,,0.08551494243473862,0.27578626764914727,,0.30948454786266977,,0.18664774761367395,,0.14715723151428495,,,,0.36641056706390474,0.21295343816334095,0.25011827717836854,,0.334422993721802,
1990-03-20,,-0.3060130381180424,-0.03446047251940478,0.07826900111920497,0.14010777641621106,,,,,,0.0964904288513769,,0.15933138183652107,-0.28727787150754647,-0.01222277973113874,,0.11528316597169738,0.17992007589833903,0.008472398317313242,,,,-0.26517056191231775,,-0.24468579705774493,,,0.19929226239527575,0.1319978061481692,,,0.029665545355679904,,0.15362398642180497,0.2210788913873966,0.05265022263700772,,,,-0.22320220466112767,0.20883839354683256,,0.1132060689496619,,0.27911744581297776,,-0.16476364325436405,,,,0.17681907853966194,-0.094286899902266,0.33547192659816805,,0.2726023049433915,
1990-03-21,,-0.01438763537286884,0.0949915793585135,0.20174501884218796,-0.06931349980536859,,,,,,0.22130454415146775,,-0.04527793154399845,0.004968965271801593,0.11657746374494135,,0.2412602523290891,-0.02598891034512586,0.13900910732131133,,,,0.027312000313490896,,0.0505232168358223,,,-0.0016672043663584488,0.25829245154876335,,,0.16143832213972462,,0.2791841390572459,0.019931323854618474,0.18428113392651502,,,,0.07359211753316237,0.3315584189753235,,0.23616285815244065,,0.07967891977545975,,0.1383018593482364,,,,0.2977599651395543,0.2029363221361915,0.14729785358509156,,0.38506957689280386,
1990-03-22,,0.058915564581280895,-0.15412407592895327,0.030297422969982044,-0.12600605996106057,,,,,,0.04964581352646982,,-0.10696376709116476,0.07921406590480108,-0.1340669924071219,,0.06855122490409137,-0.08706148174877584,-0.11239695264921187,,,,0.10340648467242378,,0.12730867356843634,,,-0.06381246194628026,0.08608842138301864,,,-0.09163487138897008,,0.1054872096146122,-0.040588026610366215,-0.06964155807895125,,,,0.14729275919771223,0.16223688238599382,,-0.007926016591720835,,0.023345966095241557,,0.20440483095938553,,,,0.06228912016079981,0.26875451014433627,0.0928100722081108,,0.21834914552044013,
